x;y;z;E;n;objname;pgc;al2000;de2000;r
-31;-8;16;1;1;SDSSJ125959.30+271150.7;4538106;12,9998079;27,1974653;837662,35727843
-31;-9;19;1;1;SDSSJ130432.25+303411.3;4538208;13,075624;30,5697942;856799,526840856
-30;-9;19;1;1;SDSSJ130539.62+315605.0;4538244;13,0943455;31,9348396;849094,296941456
-38;-11;13;1;0;SDSSJ130722.70+182422.6;4538287;13,1229716;18,4062748;958306,185114616
-35;-10;14;1;0;SDSSJ130804.57+212757.8;4538306;13,1346019;21,4660157;897847,036409143
-25;-8;15;1;0;SDSSJ131332.93+300159.9;4538468;13,2258121;30,0332875;701895,717308466
-37;-14;16;1;1;SDSSJ132430.92+222842.4;4538735;13,4085852;22,4784694;986016,928509288
-32;-12;13;1;0;SDSSJ132658.51+213926.7;4538796;13,4495869;21,6573872;845283,64907762
-25;-11;26;1;1;2MASXJ13364660+4350292;4539037;13,6129547;43,8414426;866677,707097072
-37;-16;15;1;1;SDSSJ133638.34+203232.9;4539033;13,6106547;20,5424551;997647,877665498
-32;-15;17;1;0;SDSSJ134241.39+261423.2;4539180;13,7114965;26,2398111;915600,390931252
-32;-15;17;1;0;SDSSJ134242.04+261412.2;4539181;13,7116818;26,2367012;905706,874952549
-27;-13;11;1;1;SDSSJ134717.64+211543.5;4539316;13,7882414;21,2621023;738430,944759151
-31;-15;17;1;0;SDSSJ134825.62+262435.8;4539345;13,807118;26,4099454;876395,857675542
-33;-17;12;1;0;SDSSJ134822.87+174847.2;4539343;13,806346;17,8131876;888152,135949417
-14;-7;38;1;1;SDSSJ135200.96+665019.2;4539439;13,8669419;66,8386805;941151,260676614
-27;-14;20;1;1;SDSSJ135312.32+334123.8;4539473;13,8867584;33,6899458;845485,611643816
-20;-10;37;1;1;2MASXJ13541522+5841257;4539506;13,9042402;58,6906672;990200,237027541
-30;-16;18;1;0;SDSSJ135433.61+281435.0;4539514;13,9093412;28,2431072;896033,175227774
-32;-20;16;1;1;SDSSJ140822.42+232141.7;4539887;14,1395633;23,3615669;936764,452199517
-32;-20;16;1;1;SDSSJ140851.98+231840.3;4539905;14,1477702;23,3112684;952756,293659185
-32;-20;14;1;1;SDSSJ140948.05+202611.6;4539925;14,1633478;20,4365908;913530,858012052
-28;-18;19;1;0;SDSSJ141257.12+295441.4;4540004;14,2158763;29,911511;886408,868243631
-31;-20;18;1;1;SDSSJ141239.76+262643.9;4539997;14,2110422;26,445489;946592,408836574
-29;-20;20;1;0;SDSSJ141553.97+292706.8;4540088;14,2649904;29,4518501;931258,244354919
-31;-21;19;1;0;SDSSJ141812.33+270053.5;4540137;14,3034201;27,0149782;970200,381652864
-24;-17;9;1;0;SDSSJ142049.72+173946.0;4540184;14,3471449;17,6628424;711411,561182194
-29;-24;15;1;1;SDSSJ143620.16+220818.8;4540579;14,605601;22,1386258;929161,122485374
-22;-18;9;1;1;SDSSJ143647.83+182033.4;4540592;14,6132925;18,3426151;688417,467295144
-32;-26;12;1;0;SDSSJ143545.99+162538.1;4540568;14,5961091;16,4273109;989976,55393709
-25;-21;10;1;0;SDSSJ143845.94+174501.3;4540651;14,6460918;17,7504453;796745,449985157
-28;-24;16;1;1;SDSSJ144303.16+232720.1;4540765;14,7175466;23,4555654;911698,437355908
-24;-22;16;1;0;SDSSJ145002.97+255441.2;4540927;14,8341592;25,9114575;835558,86547212
-19;-18;13;1;1;SDSSJ145305.08+262735.9;4540996;14,8847471;26,4600315;684631,550848202
-29;-27;13;1;0;SDSSJ145445.57+185925.4;4541028;14,9126628;18,9903642;962188,176112926
-27;-26;14;1;0;SDSSJ145730.67+202822.6;4541098;14,9585234;20,4730214;913654,892864505
-17;-18;14;1;1;SDSSJ150326.32+290129.3;4541240;15,0573086;29,0248298;657784,544068263
-19;-19;8;1;1;SDSSJ150314.65+174846.7;4541234;15,0540744;17,8130177;657438,545429003
-20;-21;16;1;0;SDSSJ150404.03+282608.7;4541256;15,0677924;28,4357892;761886,503335692
-19;-20;27;1;0;SDSSJ150638.91+445624.0;4541329;15,110809;44,9399878;892289,965568094
-24;-26;13;1;1;SDSSJ150802.29+200856.0;4541360;15,1339802;20,1489442;859071,47490583
-27;-30;17;1;1;SDSSJ151140.62+225123.0;4541470;15,194618;22,8563893;993923,341555013
-24;-27;17;1;1;SDSSJ151248.29+252934.9;4541496;15,2134195;25,4930252;923206,508352775
-26;-29;17;1;1;SDSSJ151349.58+242316.8;4541533;15,2304454;24,3880509;972312,702132956
-19;-24;9;1;1;SDSSJ152521.53+171925.4;4541818;15,4226403;17,3236913;752240,921389846
-15;-22;8;1;0;2MASXJ15374499+1714354;4542046;15,6291697;17,2431108;640263,964729993
-14;-20;24;1;0;SDSSJ153902.44+431914.1;4542070;15,6506756;43,3205607;791079,92557251
-17;-24;12;1;1;SDSSJ153843.42+233551.4;4542063;15,6453999;23,5975733;728892,566118384
-18;-27;24;1;0;SDSSJ154539.91+355228.3;4542216;15,7610935;35,8745661;929318,522043277
-17;-27;12;1;0;SDSSJ155018.23+210041.5;4542294;15,8383937;21,0115834;785153,267719014
-16;-26;13;1;0;SDSSJ155405.26+234159.9;4542360;15,9014619;23,6999755;777289,744069123
-15;-24;9;1;0;SDSSJ155336.13+183645.4;4542354;15,893366;18,612681;696095,376617764
-27;-12;22;1;0;SDSSJ133927.32+355910.8;4544163;13,6575865;35,9863645;853200,527169409
-27;-13;22;1;0;SDSSJ134145.62+362049.2;4544169;13,6960139;36,3470201;851330,502411329
-24;-8;19;1;1;SDSSJ131700.30+373336.9;4544171;13,2834163;37,5603803;725057,912267529
-27;-12;22;1;0;SDSSJ133740.08+361528.5;4544223;13,6278179;36,2579994;849477,133414671
-27;-11;22;1;1;SDSSJ133400.52+364200.0;4544224;13,5668157;36,7000658;829799,451739533
-26;-11;21;1;0;SDSSJ133519.13+364233.2;4544225;13,588654;36,7092989;824044,099769279
-23;-7;19;1;0;SDSSJ131325.30+375804.1;4544210;13,2236983;37,9678735;705930,139779295
-20;-34;16;1;0;SDSSJ155555.58+214431.8;4544400;15,9321163;21,7421468;976149,928467153
-25;-29;18;1;0;SDSSJ151813.89+254459.4;4544566;15,3038543;25,7498685;970265,083132996
-24;-21;18;1;0;SDSSJ144316.80+290946.4;4544633;14,7213383;29,1629478;851342,273148647
-22;-17;16;1;0;SDSSJ143305.56+302426.9;4544683;14,551542;30,4074259;750337,656627149
-21;-19;16;1;0;SDSSJ144654.28+292504.2;4544691;14,7817528;29,4178379;740543,079794539
-20;-32;18;1;0;SDSSJ154942.83+253913.1;4544729;15,8285664;25,6536023;956549,794705691
-21;-31;17;1;1;SDSSJ154429.97+242026.2;4544760;15,7416619;24,3406928;946680,163729874
-21;-33;17;1;0;SDSSJ154839.65+235242.3;4544763;15,8110114;23,8784962;991799,987167651
-26;-6;19;1;1;SDSSJ125642.81+354109.3;4544777;12,945225;35,685939;750205,63032728
-28;-17;18;1;1;SDSSJ140552.60+290806.0;4544796;14,0979449;29,1349966;874570,849584243
-23;-8;15;1;0;SDSSJ132023.24+312444.3;4544848;13,3397946;31,4123252;655714,932586899
-23;-8;15;1;0;SDSSJ132157.18+303725.5;4544834;13,3658794;30,6237796;667049,105722867
-26;-7;16;1;1;SDSSJ125905.60+312522.3;4544898;12,9848907;31,4229483;726902,538503587
-28;-11;18;1;0;SDSSJ132333.23+310627.7;4544910;13,3925628;31,1077664;812257,370250414
-32;-11;21;1;0;SDSSJ131657.46+321640.8;4544948;13,2826362;32,2781243;915669,416551784
-23;-14;16;1;1;SDSSJ140801.76+303826.3;4544964;14,1338235;30,640733;719407,811475102
-28;-18;19;1;0;SDSSJ140912.74+302514.9;4544962;14,1535451;30,4207734;882196,254005999
-25;-28;17;1;1;SDSSJ151333.42+240534.2;4544974;15,2259556;24,0928252;948712,643676363
-14;-23;10;1;1;SDSSJ155216.35+213636.4;4545130;15,8712164;21,6100676;663296,919853162
-32;-22;19;1;1;SDSSJ142007.38+260719.5;4545164;14,3353896;26,1221463;999463,374379201
-28;-16;18;1;0;SDSSJ135838.04+282952.4;4545271;13,9772383;28,4979553;855052,911068822
-34;-4;19;1;1;SDSSJ123114.75+285140.6;4545294;12,5207618;28,8612955;895924,568907478
-13;-22;8;1;0;SDSSJ155716.75+181020.7;4545367;15,9546625;18,1724193;630538,660024199
-30;-7;18;1;1;SDSSJ125235.28+301852.5;4545416;12,8764751;30,3146863;827950,376144385
-29;-25;15;1;1;SDSSJ144326.89+215828.5;4545486;14,7241445;21,9746612;960569,516633482
-29;-25;16;1;1;SDSSJ144246.74+225407.2;4545542;14,7129905;22,9020027;960585,091222111
-33;-21;18;1;1;SDSSJ141035.68+245817.7;4545576;14,1765861;24,9716016;978065,351572398
-28;-14;16;1;1;SDSSJ134912.00+265013.6;4545636;13,8200077;26,8370834;814344,707701577
-15;-25;10;1;1;SDSSJ155610.67+201739.9;4545654;15,9362987;20,2945105;705950,759014849
-31;-14;16;1;1;SDSSJ134231.44+251849.9;4545699;13,7087388;25,3139478;860957,750153617
-28;-15;15;1;0;SDSSJ135329.75+251043.4;4545712;13,891606;25,1788274;818231,640964808
-30;-15;17;1;1;SDSSJ134439.08+262716.2;4545779;13,7441911;26,4545535;868804,646797576
-20;-9;16;1;1;SDSSJ133549.29+353701.2;4545805;13,5970221;35,617042;634461,086506324
-30;-6;23;1;1;SDSSJ124725.50+362335.6;4545856;12,7904247;36,3932185;884468,883986645
-33;-12;25;1;0;SDSSJ132415.55+355305.3;4545884;13,4043192;35,8848146;993838,006755656
-20;-33;18;1;0;SDSSJ155209.88+254153.5;4546209;15,8694144;25,6982481;984217,766872943
-38;-2;21;1;1;SDSSJ121350.82+293443.0;4546286;12,2307912;29,5787037;997549,850245613
-32;-4;18;1;0;SDSSJ123043.05+285626.8;4546525;12,5119655;28,9408723;841316,892608556
-35;-3;24;1;0;SDSSJ122434.07+341949.7;4546668;12,4094692;34,3305731;968387,089791736
-31;-5;19;1;0;SDSSJ123723.33+303624.0;4546769;12,6231472;30,606758;841328,796431961
-34;-6;25;1;1;SDSSJ124400.60+354410.9;4546820;12,7335006;35,7364717;985672,767207489
-26;-7;16;1;1;SDSSJ130043.42+312822.9;4546877;13,012061;31,4730107;715562,795783441
-33;-5;16;1;0;SDSSJ123603.90+264201.5;4546906;12,6010917;26,7004387;848924,883637774
-33;-12;18;1;0;SDSSJ131941.21+265039.3;4546994;13,3281194;26,8442577;905748,265067219
-27;0;14;1;1;SDSSJ120443.87+275239.2;4547025;12,0788613;27,8775629;709514,084017092
-31;-3;20;1;1;SDSSJ122701.60+323619.0;4547044;12,4504504;32,6053498;854965,082113086
-30;0;16;1;1;SDSSJ120149.90+280610.6;4547300;12,0305246;28,1030335;773395,174851658
-36;-3;19;1;1;SDSSJ122146.83+275313.9;4547347;12,3630151;27,8872373;934707,452973282
-21;-28;19;1;0;SDSSJ153234.76+281205.1;4550410;15,543;28,2014928;915756,501059601
-21;-28;19;1;0;SDSSJ153243.82+282802.5;4551072;15,5455149;28,4674334;915740,744411479
-21;-27;19;1;1;SDSSJ152855.49+291329.3;4551081;15,4820883;29,2248913;896122,437340031
-20;-6;16;1;1;SDSSJ131246.71+374036.5;4551364;13,2129762;37,676876;621137,390015133
-25;-13;20;1;0;SDSSJ135139.55+352432.5;4551354;13,8609856;35,4090364;783407,073728524
-21;-19;15;1;1;SDSSJ144545.58+284837.6;4552017;14,7626632;28,8104879;742407,749383224
-14;-20;11;1;0;SDSSJ153922.93+241058.3;4552222;15,6563731;24,1828617;632498,039087978
-28;-23;21;1;1;SDSSJ143631.34+302536.4;4552286;14,6087085;30,4268783;974428,11964356
-12;-21;10;1;1;SDSSJ155400.81+230444.9;4552397;15,9002238;23,0790992;605744,408581189
-28;-18;20;1;1;SDSSJ141420.87+302845.6;4552694;14,2391331;30,4793668;890215,717353053
-20;-32;15;1;0;SDSSJ155154.14+220155.5;4552923;15,8650362;22,0320564;940900,885367259
-35;-16;10;1;1;SDSSJ133853.35+150035.2;4552996;13,6481612;15,0098491;907600,438547664
-23;-15;17;1;1;SDSSJ141223.71+312736.6;4553072;14,2065882;31,4602612;740479,754695198
-25;-29;19;1;1;SDSSJ151932.99+262854.5;4553232;15,3258361;26,4818832;985777,387176487
-16;-25;12;1;0;SDSSJ155014.01+230357.4;4553281;15,8372305;23,0659783;740530,883007381
-15;-25;12;1;0;SDSSJ155221.96+225555.9;4553286;15,8727692;22,9322737;734704,459140244
-21;-32;18;1;1;SDSSJ154434.21+254455.2;4553289;15,742838;25,7486643;964406,248934603
-28;-23;21;1;1;SDSSJ143545.10+303555.1;4553388;14,5958606;30,5986028;966421,549388564
-21;-22;14;1;0;SDSSJ150502.69+255353.7;4553634;15,0840738;25,8983041;763869,447035018
-34;-9;21;1;1;SDSSJ130208.86+310419.5;4553669;13,0357925;31,0720674;942945,637293311
-22;-7;14;1;1;SDSSJ131528.06+323117.2;4553810;13,2577921;32,5214828;626626,316234948
-25;-17;16;1;0;SDSSJ141938.80+283030.1;4553975;14,3274527;28,5084503;787222,58123236
-26;-23;18;1;1;SDSSJ144901.29+274808.9;4554137;14,8170302;27,8024836;907815,203071152
-18;-22;12;1;0;SDSSJ152451.75+232445.7;4554507;15,4143726;23,4127098;709727,13923174
-20;-17;11;1;1;SDSSJ144627.32+235248.5;4554706;14,7742612;23,88017;667085,420548594
-31;-16;18;1;0;SDSSJ134852.04+273458.8;4554715;13,814462;27,5830068;894041,247565912
-17;-18;10;1;1;SDSSJ150501.50+231614.1;4554860;15,0837543;23,2705422;623089,39606559
-18;-18;11;1;0;SDSSJ150507.63+231514.5;4554861;15,0854541;23,2541156;640285,406990154
-33;-19;20;1;1;SDSSJ135945.30+275235.4;4554956;13,9959161;27,8765046;993915,61135005
-25;-15;16;1;0;SDSSJ140652.28+280335.5;4555082;14,1145263;28,0599551;771469,036962491
-24;-13;15;1;0;SDSSJ135058.32+291137.0;4555154;13,8495413;29,1936259;726914,750428782
-34;-4;19;1;1;SDSSJ123058.64+285223.4;4555190;12,5162945;28,8731962;903660,010506228
-29;-16;17;1;1;SDSSJ135537.44+264101.1;4555230;13,927063;26,6837163;860952,073025316
-33;-21;19;1;1;SDSSJ140949.34+255933.0;4555239;14,1637063;25,9924931;987881,94862452
-30;-5;17;1;0;SDSSJ124116.20+291427.1;4555271;12,6878373;29,2409087;794635,973958123
-16;-24;10;1;0;SDSSJ154250.33+192020.7;4555388;15,7139755;19,3390573;701950,33000971
-32;-21;19;1;1;SDSSJ141517.68+262608.2;4555457;14,2549192;26,4355912;980238,219489118
-29;-16;17;1;1;SDSSJ135604.44+275152.0;4555624;13,9345632;27,8645238;859067,967800775
-32;-19;19;1;1;SDSSJ140705.40+272735.7;4555638;14,1181737;27,4599202;956499,07348973
-31;-22;19;1;0;SDSSJ141838.79+264308.4;4555648;14,3107755;26,7189759;976003,993972799
-26;-16;16;1;0;SDSSJ140927.81+271910.2;4555643;14,1577295;27,3195035;796802,247218341
-26;-2;15;1;1;SDSSJ122455.38+303639.3;4555778;12,4153863;30,6109533;705804,209292305
-38;-15;11;1;1;SDSSJ132530.09+153153.6;4555807;13,4250387;15,5316847;969985,779657417
-17;-27;11;1;1;SDSSJ154855.84+195914.7;4555925;15,8155101;19,9874365;771515,112810896
-22;-33;14;1;1;SDSSJ154534.64+202918.9;4555920;15,7596273;20,4886669;964342,213642337
-26;-15;16;1;1;SDSSJ135944.64+283858.2;4556025;13,9957319;28,6495144;787199,470490658
-23;-33;14;1;1;SDSSJ154115.02+191124.6;4556451;15,6875106;19,1902182;984125,540145689
-16;-22;11;1;1;SDSSJ153002.80+223818.4;4556504;15,5007762;22,6384639;680748,792805473
-14;-24;11;1;1;SDSSJ155840.70+210702.9;4556642;15,9779728;21,1174911;694253,61088773
-29;-17;15;1;1;SDSSJ140347.14+241943.6;4556674;14,0631038;24,3287922;847250,603484625
-24;-21;13;1;1;SDSSJ144415.00+222324.0;4556803;14,7375018;22,3900612;789186,762872134
-22;-35;13;1;1;SDSSJ154744.08+172814.6;4556840;15,7955861;17,47082;987941,902831904
-28;-16;16;1;1;SDSSJ140026.61+255012.6;4557074;14,0073916;25,8368627;835557,288394269
-21;-5;17;1;0;SDSSJ130154.15+375439.7;4557300;13,0317132;37,9110962;632456,255222006
-20;-34;17;1;1;SDSSJ155504.62+234219.7;4558237;15,9179443;23,7054402;987997,251636595
-31;-16;25;1;1;SDSSJ134803.76+351821.7;4558256;13,8010498;35,3061185;987892,709100267
-20;-33;18;1;0;SDSSJ155056.55+244246.7;4558326;15,8490466;24,7130597;970275,363601874
-30;-3;20;1;1;SDSSJ122425.75+335522.6;4559938;12,4071607;33,9230548;821783,002605286
-34;-1;19;1;0;SDSSJ121117.48+294705.5;4559977;12,1881899;29,7849422;892032,793820743
-25;-5;15;1;1;SDSSJ124645.68+301259.0;4560268;12,7793509;30,2163778;680570,633496661
-31;-6;23;1;1;SDSSJ125017.23+354449.5;4560682;12,8381228;35,7472005;892116,637883232
-30;-3;19;1;0;SDSSJ122438.78+315937.7;4560866;12,4107739;31,9939038;823872,899987816
-27;-2;17;1;1;SDSSJ122252.48+322935.0;4560937;12,3812522;32,4931575;748229,365646858
-34;-13;18;1;0;SDSSJ132657.72+254954.6;4561040;13,4493758;25,8318218;940857,112759886
-33;-5;17;1;0;SDSSJ123837.00+270258.5;4561174;12,6436117;27,0495818;847127,057959485
-34;-3;21;1;1;SDSSJ122421.44+314815.6;4561329;12,4059588;31,8044244;921103,638584904
-30;-1;19;1;1;SDSSJ120925.76+321051.2;4561408;12,1571556;32,1809622;822080,002386355
-37;-2;20;1;1;SDSSJ121547.96+283313.0;4562849;12,2633208;28,5536391;958426,610154577
-33;-4;18;1;1;SDSSJ123147.29+284104.0;4562856;12,5298025;28,6844489;868799,466629152
-20;-27;19;1;1;SDSSJ153236.42+300713.2;4570304;15,543459;30,1204183;888368,711194372
-17;-28;16;1;0;SDSSJ154924.31+260542.4;4570341;15,823424;26,0951872;835640,618826535
-20;-7;16;1;1;SDSSJ131605.73+370737.5;4570478;13,2682614;37,1270552;619216,228163392
-27;-14;21;1;0;SDSSJ135147.53+344859.9;4570473;13,8631991;34,8166325;847345,683517461
-21;-26;16;1;1;SDSSJ152310.94+255350.5;4570630;15,3863733;25,8974608;868991,719529084
-22;-13;16;1;1;SDSSJ140703.47+322226.9;4570644;14,1176282;32,3741232;701998,931314155
-31;-20;23;1;1;SDSSJ141233.69+325120.4;4570677;14,2093684;32,8557015;995583,385380541
-28;-21;20;1;0;SDSSJ142912.17+301726.6;4570762;14,4867147;30,2908194;935249,588201261
-25;-20;19;1;1;SDSSJ143225.39+300919.7;4570764;14,5403836;30,1554912;857269,0381178
-16;-25;12;1;0;SDSSJ155028.02+230357.2;4570826;15,8411215;23,0659387;733068,573997766
-17;-28;15;1;1;SDSSJ155532.96+251842.8;4570841;15,9258318;25,3119861;824136,213930964
-19;-23;15;1;1;SDSSJ152134.84+262308.6;4570817;15,3596787;26,3857556;765831,665444947
-22;-17;14;1;0;SDSSJ143340.54+270136.2;4570871;14,5612602;27,0267129;730850,052215924
-24;-26;16;1;0;SDSSJ150807.62+241726.6;4570872;15,1354505;24,2907392;903918,6109028
-28;-15;18;1;0;SDSSJ135659.51+291454.1;4570904;13,9498691;29,2484139;839522,344929746
-19;-22;13;1;1;SDSSJ151412.94+240858.5;4570883;15,2369266;24,1495651;738546,960863514
-24;-16;16;1;0;SDSSJ142031.55+283716.9;4570947;14,3420967;28,6213644;754194,150995446
-30;-9;19;1;1;SDSSJ131026.41+315922.5;4570955;13,1740086;31,989598;839551,38654897
-22;-16;15;1;1;SDSSJ142415.64+294001.7;4570983;14,4043429;29,6672412;725127,341524686
-29;-15;17;1;1;SDSSJ135117.01+265922.9;4571080;13,8547323;26,9896526;845428,733476131
-25;-16;14;1;1;SDSSJ141251.19+263050.0;4571101;14,2142165;26,5139158;754139,987138171
-31;-21;19;1;0;SDSSJ141759.47+263632.4;4571137;14,2998526;26,6090221;972287,861464743
-33;-3;18;1;1;SDSSJ122410.35+285429.3;4571208;12,4028769;28,9081229;876252,666586966
-31;-19;18;1;0;SDSSJ140532.18+263818.0;4571226;14,0922726;26,6383584;936832,330171055
-34;-5;19;1;1;SDSSJ123808.11+291049.9;4571222;12,6355931;29,1805563;905707,441914866
-27;-28;17;1;0;SDSSJ150436.64+230457.9;4571273;15,0768458;23,0828442;979891,560198341
-31;-2;18;1;1;SDSSJ121626.00+300043.3;4571291;12,2738904;30,0120417;833627,69279409
-31;-21;19;1;0;SDSSJ141632.80+265722.8;4571307;14,2757862;26,9563669;946604,522180487
-36;-3;21;1;1;SDSSJ122427.02+303148.4;4571330;12,4075136;30,530086;954658,360955168
-26;-28;17;1;1;SDSSJ150818.93+234811.3;4571349;15,1385883;23,8031405;970161,081228432
-31;-3;18;1;1;SDSSJ122340.04+305134.6;4571366;12,3944566;30,8596545;827839,900862585
-29;-17;16;1;0;SDSSJ140345.79+245746.6;4571399;14,0627261;24,9630297;856861,692497285
-28;-24;15;1;1;SDSSJ144434.76+224224.5;4571405;14,7429946;22,7067843;911675,901846704
-28;-23;15;1;0;SDSSJ143915.81+232241.5;4571430;14,6543917;23,378174;907766,332370163
-18;-24;10;1;0;SDSSJ153336.03+192458.3;4571435;15,5600135;19,4162705;730822,72024634
-24;-15;13;1;0;SDSSJ141200.53+245459.4;4571424;14,2001463;24,9166054;728892,797152321
-30;-18;16;1;0;SDSSJ140147.42+242713.8;4571474;14,0298405;24,4538282;880215,558232556
-31;-18;16;1;0;SDSSJ140334.37+241826.0;4571476;14,0595557;24,3073191;903730,728954197
-26;-24;15;1;1;SDSSJ145155.51+225157.7;4571530;14,8654162;22,8660335;874506,651425723
-31;-9;25;1;0;SDSSJ130747.25+380708.6;4571612;13,1297948;38,1191712;938911,894980945
-20;-33;17;1;1;SDSSJ155412.30+242613.9;4571730;15,9034142;24,4372628;964415,569333958
-23;-21;19;1;1;SDSSJ145150.12+313524.2;4571740;14,8639221;31,5901108;837798,842966732
-20;-33;18;1;0;SDSSJ155204.74+251153.5;4571753;15,8679796;25,1982069;976129,85988646
-20;-31;18;1;0;SDSSJ154954.69+255141.3;4571777;15,8318552;25,8615161;946643,818820459
-27;0;15;1;0;SDSSJ120336.61+300659.5;4571928;12,0601774;30,1166252;715480,85472492
-36;-3;21;1;1;SDSSJ122336.06+293406.3;4572069;12,3933493;29,5685338;960476,978051994
-35;-3;24;1;0;SDSSJ122448.46+343854.0;4572138;12,4134667;34,6484044;968446,236308938
-29;-12;20;1;0;SDSSJ133103.76+332532.7;4572150;13,5177069;33,4258449;853213,93096067
-30;-1;17;1;0;SDSSJ121307.25+302053.4;4572163;12,2186778;30,3481807;787020,346145143
-34;-7;20;1;0;SDSSJ124543.24+301319.2;4572168;12,7620085;30,2219738;921494,78816054
-27;-2;13;1;1;SDSSJ122203.33+262034.8;4572264;12,3675928;26,3430548;692323,666590305
-34;-4;17;1;0;SDSSJ122755.26+262032.5;4572266;12,4653554;26,3424224;870655,809593485
-36;-5;18;1;1;SDSSJ123527.19+270402.7;4572336;12,5908824;27,0675025;923090,203819094
-36;-1;22;1;1;SDSSJ120849.76+311713.2;4572341;12,1471633;31,2870759;966233,926623041
-28;-2;18;1;0;SDSSJ122059.11+323516.2;4572400;12,349748;32,5879286;777482,98631057
-26;-1;13;1;1;SDSSJ121051.49+274518.0;4572676;12,180969;27,7550135;665156,010170999
-31;-11;16;1;1;SDSSJ132141.65+253612.4;4572739;13,3615731;25,6033989;839488,817559149
-28;-2;15;1;0;SDSSJ121715.53+272835.7;4572756;12,2876478;27,4765772;732613,825516604
-26;-9;22;1;1;SDSSJ131910.15+384416.2;4573407;13,3194928;38,7379157;818325,709401878
-23;-8;19;1;1;SDSSJ131602.64+374937.5;4574336;13,2674002;37,8271804;717469,411100687
-28;-16;17;1;0;SDSSJ140026.95+275031.1;4575275;14,0074831;27,8419286;839569,340554936
-25;-16;16;1;1;SDSSJ141334.23+273718.5;4575323;14,2261835;27,6218692;785158,969210411
-16;-24;10;1;0;SDSSJ154607.26+183636.4;4575845;15,7686896;18,6101146;707785,647590851
-23;-7;19;1;0;SDSSJ130638.88+374931.9;4575884;13,1107998;37,8255297;707816,429216803
-35;-6;20;1;0;SDSSJ124119.51+301821.2;4576807;12,688755;30,3059305;934764,093600764
-31;-3;19;1;1;SDSSJ122706.30+310440.0;4576889;12,4517517;31,0778528;833686,700145748
-30;-2;20;1;1;SDSSJ122054.12+332103.2;4577170;12,3483607;33,3509361;829676,728020235
-31;-6;21;1;1;SDSSJ124633.18+331100.3;4577180;12,7758939;33,1834991;868837,365077942
-33;-10;26;1;1;SDSSJ130931.23+372242.5;4579555;13,1586668;37,3784548;993858,411570256
-25;-16;15;1;0;SDSSJ141317.20+272124.4;4579579;14,2214499;27,3567511;765856,119477094
-14;-19;11;1;1;SDSSJ153434.94+241527.4;4580141;15,5763707;24,2576053;611336,881234374
-21;-5;15;1;1;SDSSJ130201.79+352732.4;4580658;13,0338348;35,4589836;613173,200184196
-21;-34;16;1;1;SDSSJ155416.13+214348.5;4580749;15,9044838;21,7301391;991791,963616422
-23;-15;15;1;0;SDSSJ141132.22+283737.5;4580830;14,1922878;28,6271713;719355,559485169
-22;-4;14;1;1;SDSSJ124622.74+325619.1;4581184;12,7729853;32,9387022;621091,564866483
-22;-8;14;1;0;SDSSJ131925.94+310428.4;4581396;13,3238697;31,0746357;624957,731142308
